RE 1E5
fim 30
cm0 0
8	2.114238
8.5	2.126355
9	2.155461
9.5	2.194196
12	1.543192
12.5	1.605578
16	1.797413
16.5	1.847224
17	1.900353
18.5	2.014113
19	2.058009
19.5	2.082218
20	2.113692
21	2.134989
21.5	2.145436
22	2.14885
22.5	2.146524
23	2.145426
23.5	2.145654
24	2.147279
24.5	2.149422
25	2.153481
25.5	2.152823
26	2.14742
26.5	2.143707
27	2.139495
27.5	2.133772
28	2.12508
28.5	2.113528
29	2.100303
29.5	2.086235
30	2.072736

RE 2.5E5
fim 30
cm0 0
-9.5	0.340263
-8.5	0.4122694
-8	0.4345535
-7.5	0.4512049
-7	0.4723258
-6	0.4861473
-5.5	0.5122397
-5	0.5120328
-4.5	0.5312239
-4	0.5489951
-3.5	0.7653368
-3	0.9554931
-2.5	0.9394489
-2	0.9404963
-1.5	0.9756911
-1	1.025229
-0.5	1.118298
0	1.175949
0.5	1.293251
1	1.406962
1.5	1.471093
2	1.558193
2.5	1.616112
3	1.679743
3.5	1.739729
4	1.80071
4.5	1.860288
5	1.910019
5.5	1.961623
6	2.01479
6.5	2.069783
7	2.127926
7.5	2.171398
8	2.2128
8.5	2.257512
9	2.304245
9.5	2.355371
10	2.410437
10.5	2.422188
11	2.434329
11.5	2.475714
12	2.499754
12.5	2.470132
13	2.503725
13.5	2.496497
14	2.458804
14.5	2.520216
15	2.301153
15.5	2.429974
16	2.276686
18	2.067134
18.5	2.084578
19	2.112713
19.5	2.123583
20	2.123962
20.5	2.124548
21	2.123781
21.5	2.124142
22	2.125329
22.5	2.124519
23	2.123785
23.5	2.124994
24	2.125556
24.5	2.126793
25	2.128134
25.5	2.129152
26	2.129698
26.5	2.126478
27	2.121721
27.5	2.115532
28	2.107452
28.5	2.097258
29	2.085713
29.5	2.073307
30	2.06109

RE 3E5
fim 30
cm0 0
-9.5	0.3607023
-9	0.3763135
-8.5	0.3727134
-8	0.3965568
-7.5	0.4093249
-7	0.4388624
-6.5	0.4543586
-6	0.4748352
-5.5	0.4845906
-5	0.485772
-4.5	0.5108355
-4	0.5219603
-3.5	0.768329
-3	0.8795431
-2.5	0.9785579
-1.5	1.066821
-1	1.086467
-0.5	1.160294
0	1.230916
0.5	1.347471
1	1.449807
1.5	1.505612
2	1.570268
2.5	1.633921
3	1.694862
3.5	1.753461
4	1.808366
4.5	1.863771
5	1.920159
5.5	1.976711
6	2.029791
6.5	2.078076
7	2.128235
7.5	2.17967
8	2.232557
8.5	2.289023
9	2.333621
9.5	2.373134
10	2.413271
10.5	2.453111
11	2.503528
11.5	2.499256
12	2.515631
12.5	2.557204
13	2.537248
13.5	2.548511
14	2.559578
14.5	2.532578
15	2.543923
15.5	2.483357
16	2.48253
16.5	2.384328
17	2.294475
17.5	2.152479
18	2.153645
18.5	2.159776
19	2.15259
19.5	2.140163
20	2.131803
20.5	2.128285
21	2.126047
21.5	2.126177
22	2.123777
22.5	2.121432
23	2.121858
23.5	2.1228
24	2.125279
24.5	2.12741
25	2.128804
25.5	2.129386
26	2.127999
26.5	2.125682
27	2.121688
27.5	2.115929
28	2.108391
28.5	2.099263
29	2.088375
29.5	2.07674
30	2.065493

RE 3.5E5
fim 30
cm0 0
-10	0.2942392
-9.5	0.3135598
-9	0.3380349
-8.5	0.3541695
-8	0.3794665
-7.5	0.403208
-7	0.4190724
-6.5	0.4356366
-6	0.4534798
-5.5	0.4580948
-5	0.4756763
-4.5	0.4749306
-4	0.4966373
-3.5	0.52174
-3	0.8716081
-2.5	1.044288
-2	1.064668
-1.5	1.080217
-1	1.133175
-0.5	1.219892
0	1.279365
1	1.45044
1.5	1.52304
2	1.580606
2.5	1.646495
3	1.699761
3.5	1.757935
4	1.813834
4.5	1.871971
5	1.927007
5.5	1.978683
6	2.030352
6.5	2.083357
7	2.136715
7.5	2.193716
8	2.23872
8.5	2.284645
9	2.331885
9.5	2.38075
10	2.433336
10.5	2.467867
11	2.484566
11.5	2.511726
12	2.548492
12.5	2.54465
13	2.560067
13.5	2.570792
14	2.569587
14.5	2.581721
15	2.560068
15.5	2.550828
16	2.501355
16.5	2.443515
17	2.346221
17.5	2.283583
18	2.218721
18.5	2.194704
19	2.164018
19.5	2.144233
20	2.134802
20.5	2.130064
21	2.127464
21.5	2.12593
22	2.12376
22.5	2.122164
23	2.122801
23.5	2.12525
24	2.126858
24.5	2.12862
25	2.128958
25.5	2.129513
26	2.129098
26.5	2.126916
27	2.123047
27.5	2.117707
28	2.111006
28.5	2.102464
29	2.092057
29.5	2.081665
30	2.070214

RE 4E5
fim 30
cm0 0
-9.5	0.3047995
-9	0.3292905
-8.5	0.3420443
-8	0.3704389
-7.5	0.3886494
-7	0.4040224
-6.5	0.4285242
-6	0.4368982
-5	0.5063054
-4.5	0.6584312
-4	0.7247962
-3.5	0.7831359
-3	0.8887482
-2.5	1.065671
-2	1.117968
-1.5	1.154306
-1	1.22441
-0.5	1.266524
0	1.340898
0.5	1.406828
1	1.466139
1.5	1.534435
2	1.590545
2.5	1.648454
3	1.705378
3.5	1.761755
4	1.820923
4.5	1.8734
5	1.92779
5.5	1.980113
6	2.033808
6.5	2.090263
7	2.139561
7.5	2.188583
8	2.236925
8.5	2.286042
9	2.336551
9.5	2.392041
10	2.427097
10.5	2.457571
11	2.488532
11.5	2.522238
12	2.534827
12.5	2.552527
13	2.568636
13.5	2.577794
14	2.592316
14.5	2.590323
15	2.586326
15.5	2.571099
16	2.549258
16.5	2.49324
17	2.417581
17.5	2.322598
18	2.257881
18.5	2.203153
19.5	2.146685
20	2.136574
20.5	2.132103
21	2.130312
21.5	2.126227
22	2.123161
22.5	2.123983
23	2.124826
23.5	2.126453
24	2.128122
24.5	2.130025
25	2.131959
25.5	2.131731
26	2.130304
26.5	2.127865
27	2.12423
27.5	2.119636
28	2.114042
28.5	2.106346
29	2.096382
29.5	2.085741
30	2.074504

RE 4.5E5
fim 30
cm0 0
-10	0.3167389
-9.5	0.33885
-9	0.3484017
-8.5	0.371759
-7	0.4229703
-6	0.4482618
-5.5	0.4561135
-5	0.4409964
-4.5	0.6346159
-4	0.7270962
-3.5	0.7929795
-3	0.9713859
-2.5	1.07567
-2	1.128319
-1.5	1.176212
-1	1.238662
-0.5	1.288301
0	1.35219
0.5	1.418153
1	1.478302
1.5	1.537477
2	1.596337
2.5	1.652134
3	1.710388
3.5	1.7666
4	1.820557
4.5	1.875111
5	1.928636
5.5	1.983068
6	2.036736
6.5	2.087759
7	2.138115
7.5	2.188099
8	2.237869
8.5	2.289995
9	2.339348
9.5	2.380143
10	2.415136
11	2.49252
11.5	2.513745
12	2.536935
12.5	2.558124
13	2.573033
13.5	2.59038
14	2.600912
14.5	2.605412
15	2.605237
15.5	2.5937
16	2.570016
16.5	2.523348
17	2.443402
17.5	2.351016
18	2.26471
18.5	2.200732
19	2.165774
19.5	2.148924
20	2.139098
20.5	2.133401
21	2.131347
21.5	2.12833
22	2.125591
22.5	2.126479
23	2.128158
23.5	2.129866
24	2.132178
24.5	2.133031
25	2.133458
25.5	2.132933
26	2.132359
26.5	2.130939
27	2.12799
27.5	2.123493
28	2.117139
28.5	2.110282
29	2.100492
30	2.077796

RE 5E5
fim 30
cm0 0
-10	0.3161464
-9.5	0.3290287
-9	0.3498398
-8.5	0.3676642
-8	0.3488919
-7.5	0.3770548
-7	0.394096
-6.5	0.4011169
-6	0.4205476
-5.5	0.4179137
-5	0.4317111
-4.5	0.6261283
-4	0.7202783
-3.5	0.7945535
-3	0.9580746
-2.5	1.082163
-2	1.134353
-1.5	1.190019
-1	1.246278
-0.5	1.302055
0	1.360961
0.5	1.426698
1	1.484222
1.5	1.541653
2	1.600862
2.5	1.65686
3	1.713012
3.5	1.769012
4	1.822827
4.5	1.87735
5	1.93185
5.5	1.985686
6	2.036276
6.5	2.087805
7	2.137429
7.5	2.188156
8	2.243218
8.5	2.285371
9	2.329342
9.5	2.371567
10	2.410454
11	2.486299
11.5	2.514743
12	2.542981
12.5	2.56072
13	2.581356
13.5	2.599159
14	2.612264
14.5	2.619573
15	2.621414
15.5	2.612595
16	2.590775
16.5	2.544266
17	2.46231
17.5	2.353859
18	2.258016
18.5	2.197242
19	2.166277
19.5	2.149107
20	2.14183
20.5	2.137743
21	2.133422
21.5	2.128773
22	2.128412
22.5	2.129467
23	2.131247
23.5	2.132074
24	2.133573
24.5	2.135046
25	2.136454
25.5	2.137809
26	2.137058
26.5	2.135108
27	2.132384
27.5	2.128296
28	2.12175
28.5	2.113469
29	2.103913
29.5	2.092653
30	2.081807

RE 5.5E5
fim 30
cm0 0
-10	0.2850263
-9.5	0.3060097
-9	0.3208192
-8.5	0.3429384
-8	0.3618836
-7.5	0.3788858
-7	0.3986416
-6.5	0.4035205
-6	0.4240327
-5.5	0.4171393
-5	0.4389814
-4.5	0.4391789
-4	0.4391022
-3.5	0.4801098
-3	1.011162
-2.5	1.088233
-2	1.138971
-1.5	1.191687
-1	1.249642
-0.5	1.303344
0	1.362922
0.5	1.428796
1	1.48773
1.5	1.546301
2	1.605184
2.5	1.660782
3	1.721042
3.5	1.775028
4	1.829244
4.5	1.883975
5	1.937501
5.5	1.995354
6	2.04532
6.5	2.097464
7	2.148094
7.5	2.198837
8	2.249903
8.5	2.30481
9	2.349029
9.5	2.387963
10	2.424613
11	2.505246
11.5	2.531554
12	2.558035
12.5	2.581344
13	2.602161
13.5	2.623411
14	2.637402
14.5	2.647158
15	2.651847
15.5	2.648253
16	2.634688
16.5	2.601737
17	2.531877
17.5	2.420694
18	2.306398
18.5	2.226769
19	2.186323
19.5	2.167694
20.5	2.149077
21	2.143503
21.5	2.138702
22	2.137269
22.5	2.138289
23	2.139323
23.5	2.139844
24	2.142479
24.5	2.14434
25	2.146065
25.5	2.146826
26	2.145719
26.5	2.143596
27	2.140996
27.5	2.137733
28	2.132428
28.5	2.123344
29	2.113022
29.5	2.101991
30	2.090237

RE 6E5
fim 30
cm0 0
-10	0.315164
-9.5	0.3336305
-8.5	0.3655836
-8	0.3857038
-7.5	0.3780841
-7	0.3870492
-6.5	0.4066615
-5.5	0.4272105
-5	0.4294659
-4.5	0.4339401
-4	0.4323026
-3.5	0.474837
-3	0.5210903
-2.5	1.092458
-2	1.144695
-1.5	1.200628
-1	1.255698
-0.5	1.313087
0	1.36985
0.5	1.434735
1	1.492579
1.5	1.549821
2	1.608683
2.5	1.666328
3	1.72085
3.5	1.77716
4	1.831028
4.5	1.885754
5	1.942241
5.5	1.994078
6	2.045148
6.5	2.097123
7	2.14672
7.5	2.198942
8	2.252043
8.5	2.295584
9	2.340579
9.5	2.381521
10	2.421952
11	2.502425
11.5	2.531791
12	2.559337
12.5	2.584679
13	2.607848
13.5	2.629091
14	2.646266
14.5	2.656227
15	2.665129
15.5	2.661373
16	2.647956
16.5	2.613594
17	2.540305
17.5	2.411664
18	2.293731
18.5	2.22326
19	2.188503
19.5	2.168166
20	2.159328
20.5	2.151234
21	2.1439
21.5	2.142915
22	2.142035
22.5	2.142493
23	2.143787
23.5	2.144918
24	2.147231
24.5	2.147654
25.5	2.150089
26	2.150074
26.5	2.148837
27	2.146542
27.5	2.142343
28	2.13502
28.5	2.126803
29	2.11547
29.5	2.104576
30	2.093021
